ID_EoL,CanonicalName,BinomialName,Order,Family,Genus,Species,Domestication,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n_per_km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,Diet,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGBodyMass,ParentalCare,DevelopmentStrategy,HeadOrnaments,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
328726,Kobus vardonii,Kobus_vardonii,Artiodactyla,Bovidae,Kobus,vardonii,https://animaldiversity.org/accounts/Kobus_vardonii/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129522,Litocranius walleri,Litocranius_walleri,Artiodactyla,Bovidae,Litocranius,walleri,https://animaldiversity.org/accounts/Litocranius_walleri/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311497,Madoqua guentheri,Madoqua_guentheri,Artiodactyla,Bovidae,Madoqua,guentheri,https://animaldiversity.org/accounts/Madoqua_guentheri/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311498,Madoqua kirkii,Madoqua_kirkii,Artiodactyla,Bovidae,Madoqua,kirkii,https://en.wikipedia.org/wiki/Kirk%27s_dik-dik,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311495,Madoqua piacentinii,Madoqua_piacentinii,Artiodactyla,Bovidae,Madoqua,piacentinii,https://en.wikipedia.org/wiki/Silver_dik-dik,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,PanTHERIA,,,,,,PanTHERIA,,PanTHERIA,,,,,PanTHERIA,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
129605,Mazama americana,Mazama_americana,Artiodactyla,Cervidae,Mazama,americana,https://animaldiversity.org/accounts/Mazama_americana/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7238006,Mazama bororo,Mazama_bororo,Artiodactyla,Cervidae,Mazama,bororo,https://en.wikipedia.org/wiki/Small_red_brocket,"http://www.ultimateungulate.com/Artiodactyla/Mazama_americana.html#:~:text=Red%20brockets%20are%20diurnal%2C%20spending,brockets%20are%20difficult%20to%20observe.","http://www.ultimateungulate.com/Artiodactyla/Mazama_americana.html#:~:text=Red%20brockets%20are%20diurnal%2C%20spending,brockets%20are%20difficult%20to%20observe.",Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,"http://www.ultimateungulate.com/Artiodactyla/Mazama_americana.html#:~:text=Red%20brockets%20are%20diurnal%2C%20spending,brockets%20are%20difficult%20to%20observe.",Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129581,Mazama bricenii,Mazama_bricenii,Artiodactyla,Cervidae,Mazama,bricenii,https://en.wikipedia.org/wiki/M%C3%A9rida_brocket,"Probably Diurnal, but no data available: https://www.gbif.org/species/5220121",PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,PanTHERIA,,,,,,,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
129582,Mazama chunyi,Mazama_chunyi,Artiodactyla,Cervidae,Mazama,chunyi,https://en.wikipedia.org/wiki/Dwarf_brocket,https://www.researchgate.net/publication/265162905_Peruvian_dwarf_brocket_deer_Mazama_chunyi_Hershkovitz_1959,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
129579,Mazama gouazoubira,Mazama_gouazoubira,Artiodactyla,Cervidae,Mazama,gouazoubira,https://en.wikipedia.org/wiki/Gray_brocket,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129580,Mazama nana,Mazama_nana,Artiodactyla,Cervidae,Mazama,nana,https://en.wikipedia.org/wiki/Pygmy_brocket,https://www.gbif.org/species/5220124,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,PanTHERIA,,,,,,,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
4446121,Mazama pandora,Mazama_pandora,Artiodactyla,Cervidae,Mazama,pandora,https://www.iucnredlist.org/species/29622/22154219#bibliography,https://www.gbif.org/species/5706277,https://www.researchgate.net/publication/234028918_Mazama_pandora_The_Yucatan_brown_brocket_deer,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129577,Mazama rufina,Mazama_rufina,Artiodactyla,Cervidae,Mazama,rufina,https://en.wikipedia.org/wiki/Little_red_brocket,https://www.researchgate.net/publication/281842714_Mazama_rufina,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
4446125,Mazama temama,Mazama_temama,Artiodactyla,Cervidae,Mazama,temama,https://en.wikipedia.org/wiki/Central_American_red_brocket,Data deficient,https://bioone.org/journals/journal-of-mammalogy/volume-103/issue-2/gyab169/Integrative-analysis-of-Mazama-temama-Artiodactyla--Cervidae-and-designation/10.1093/jmammal/gyab169.short?tab=ArticleLink,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328338,Moschiola meminna,Moschiola_meminna,Artiodactyla,Tragulidae,Moschiola,meminna,https://en.wikipedia.org/wiki/Sri_Lankan_spotted_chevrotain,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,,,,,PanTHERIA,,,PanTHERIA,,PanTHERIA,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7240172,Moschus anhuiensis,Moschus_anhuiensis,Artiodactyla,Moschidae,Moschus,anhuiensis,https://en.wikipedia.org/wiki/Anhui_musk_deer,https://www.gbif.org/species/4262221 note: likely to be similar in behavior to related species which are nocturnal. No data to confirm that this species is actually nocturnal,https://www.gbif.org/species/4262221,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328123,Moschus berezovskii,Moschus_berezovskii,Artiodactyla,Moschidae,Moschus,berezovskii,https://en.wikipedia.org/wiki/Dwarf_musk_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,,,,PanTHERIA,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,
328122,Moschus chrysogaster,Moschus_chrysogaster,Artiodactyla,Moschidae,Moschus,chrysogaster,https://animaldiversity.org/accounts/Moschus_chrysogaster/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4445879,Moschus cupreus,Moschus_cupreus,Artiodactyla,Moschidae,Moschus,cupreus,https://en.wikipedia.org/wiki/Kashmir_musk_deer,https://www.cambridge.org/core/journals/oryx/article/musk-deer-moschus-cupreus-persist-in-the-eastern-forests-of-afghanistan/60262F87A9DB20D215EB73140C984404,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://www.cambridge.org/core/journals/oryx/article/musk-deer-moschus-cupreus-persist-in-the-eastern-forests-of-afghanistan/60262F87A9DB20D215EB73140C984404,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311508,Moschus fuscus,Moschus_fuscus,Artiodactyla,Moschidae,Moschus,fuscus,https://en.wikipedia.org/wiki/Black_musk_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,,PanTHERIA,,,,PanTHERIA,,,,,,,,,,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7240240,Moschus leucogaster,Moschus_leucogaster,Artiodactyla,Moschidae,Moschus,leucogaster,https://en.wikipedia.org/wiki/White-bellied_musk_deer,https://en.wikipedia.org/wiki/White-bellied_musk_deer,https://animalia.bio/white-bellied-musk-deer,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/White-bellied_musk_deer,Data deficient,,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328320,Moschus moschiferus,Moschus_moschiferus,Artiodactyla,Moschidae,Moschus,moschiferus,https://en.wikipedia.org/wiki/Siberian_musk_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,,,,ADW,,,,,,,,,,,,,,,,,,
308400,Muntiacus atherodes,Muntiacus_atherodes,Artiodactyla,Cervidae,Muntiacus,atherodes,https://animaldiversity.org/accounts/Muntiacus_atherodes/,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,,,,,,,,,,,,,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308401,Muntiacus crinifrons,Muntiacus_crinifrons,Artiodactyla,Cervidae,Muntiacus,crinifrons,https://en.wikipedia.org/wiki/Hairy-fronted_muntjac,http://www.mammal.cn/EN/Y2012/V32/I4/368,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,,,,,,,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308384,Muntiacus feae,Muntiacus_feae,Artiodactyla,Cervidae,Muntiacus,feae,https://en.wikipedia.org/wiki/Fea%27s_muntjac,https://en.wikipedia.org/wiki/Fea%27s_muntjac,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,,,,,,,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308393,Muntiacus gongshanensis,Muntiacus_gongshanensis,Artiodactyla,Cervidae,Muntiacus,gongshanensis,https://en.wikipedia.org/wiki/Gongshan_muntjac,https://animaldiversity.org/accounts/Muntiacus_gongshanensis/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,,,,,,,,,,,,,,,,,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308397,Muntiacus muntjak,Muntiacus_muntjak,Artiodactyla,Cervidae,Muntiacus,muntjak,https://en.wikipedia.org/wiki/Indian_muntjac,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
7240299,Muntiacus puhoatensis,Muntiacus_puhoatensis,Artiodactyla,Cervidae,Muntiacus,puhoatensis,https://en.wikipedia.org/wiki/Pu_Hoat_muntjac,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240302,Muntiacus putaoensis,Muntiacus_putaoensis,Artiodactyla,Cervidae,Muntiacus,putaoensis,https://en.wikipedia.org/wiki/Leaf_muntjac,https://en.wikipedia.org/wiki/Leaf_muntjac,https://en.wikipedia.org/wiki/Leaf_muntjac,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Leaf_muntjac,Data deficient,,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308477,Muntiacus reevesi,Muntiacus_reevesi,Artiodactyla,Cervidae,Muntiacus,reevesi,https://en.wikipedia.org/wiki/Reeves%27s_muntjac,https://animaldiversity.org/accounts/Muntiacus_reevesi/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,,PanTHERIA,,,,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4446188,Muntiacus rooseveltorum,Muntiacus_rooseveltorum,Artiodactyla,Cervidae,Muntiacus,rooseveltorum,https://en.wikipedia.org/wiki/Roosevelt%27s_muntjac,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7240356,Muntiacus truongsonensis,Muntiacus_truongsonensis,Artiodactyla,Cervidae,Muntiacus,truongsonensis,https://en.wikipedia.org/wiki/Truong_Son_muntjac,http://www.animalinfo.org/species/artiperi/munttruo.htm,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,http://www.animalinfo.org/species/artiperi/munttruo.htm,Data deficient,,,,,,,,,,,,,,,,,,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
2924686,Muntiacus vuquangensis,Muntiacus_vuquangensis,Artiodactyla,Cervidae,Muntiacus,vuquangensis,https://en.wikipedia.org/wiki/Giant_muntjac,https://animaldiversity.org/accounts/Muntiacus_vuquangensis/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,"https://animalia.bio/reevess-muntjac#:~:text=Reeves's%20muntjacs%20are%20omnivorous%20creatures,and%20carrion%20are%20eaten%20opportunistically.",Data deficient,,,,,,,,,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038797,Naemorhedus baileyi,Naemorhedus_baileyi,Artiodactyla,Bovidae,Naemorhedus,baileyi,https://en.wikipedia.org/wiki/Red_goral,https://en.wikipedia.org/wiki/Red_goral,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Red_goral,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038798,Naemorhedus caudatus,Naemorhedus_caudatus,Artiodactyla,Bovidae,Naemorhedus,caudatus,https://en.wikipedia.org/wiki/Long-tailed_goral,https://animaldiversity.org/accounts/Naemorhedus_caudatus/,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Long-tailed_goral,Data deficient,,,,,,,,PanTHERIA,,,,,,,,,,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
1038799,Naemorhedus goral,Naemorhedus_goral,Artiodactyla,Bovidae,Naemorhedus,goral,https://en.wikipedia.org/wiki/Himalayan_goral,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4447278,Naemorhedus griseus,Naemorhedus_griseus,Artiodactyla,Bovidae,Naemorhedus,griseus,https://en.wikipedia.org/wiki/Chinese_goral,https://animalia.bio/chinese-goral,https://www.lazoo.org/explore-your-zoo/our-animals/mammals/goral-chinese/,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,Data deficient,https://www.lazoo.org/explore-your-zoo/our-animals/mammals/goral-chinese/,Data deficient,,,,,,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129508,Nanger dama,Nanger_dama,Artiodactyla,Bovidae,Nanger,dama,https://en.wikipedia.org/wiki/Dama_gazelle,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129513,Nanger granti,Nanger_granti,Artiodactyla,Bovidae,Nanger,granti,https://en.wikipedia.org/wiki/Grant%27s_gazelle,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
129518,Nanger soemmerringii,Nanger_soemmerringii,Artiodactyla,Bovidae,Nanger,soemmerringii,https://en.wikipedia.org/wiki/Soemmerring%27s_gazelle,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,https://en.wikipedia.org/wiki/Soemmerring%27s_gazelle,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,
311493,Neotragus moschatus,Neotragus_moschatus,Artiodactyla,Bovidae,Neotragus,moschatus,https://en.wikipedia.org/wiki/Suni,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
311538,Neotragus pygmaeus,Neotragus_pygmaeus,Artiodactyla,Bovidae,Neotragus,pygmaeus,https://en.wikipedia.org/wiki/Royal_antelope,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,,,,,PanTHERIA,,PanTHERIA,,,,,,PanTHERIA,PanTHERIA,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,
328651,Odocoileus hemionus,Odocoileus_hemionus,Artiodactyla,Cervidae,Odocoileus,hemionus,https://en.wikipedia.org/wiki/Mule_deer,https://www.fs.fed.us/database/feis/animals/mammal/odhe/all.html,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
328652,Odocoileus virginianus,Odocoileus_virginianus,Artiodactyla,Cervidae,Odocoileus,virginianus,https://en.wikipedia.org/wiki/White-tailed_deer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
308387,Okapia johnstoni,Okapia_johnstoni,Artiodactyla,Giraffidae,Okapia,johnstoni,https://en.wikipedia.org/wiki/Okapi,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,ADW,,,,,,,,,,,,,,,,,,
328659,Oreamnos americanus,Oreamnos_americanus,Artiodactyla,Bovidae,Oreamnos,americanus,https://en.wikipedia.org/wiki/Mountain_goat,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331065,Oreotragus oreotragus,Oreotragus_oreotragus,Artiodactyla,Bovidae,Oreotragus,oreotragus,https://en.wikipedia.org/wiki/Klipspringer,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,PanTHERIA,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
4447253,Oryx beisa,Oryx_beisa,Artiodactyla,Bovidae,Oryx,beisa,https://en.wikipedia.org/wiki/East_African_oryx,https://animals.sandiegozoo.org/animals/oryx,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,Data deficient,Data deficient,https://animals.sandiegozoo.org/animals/oryx,Data deficient,,,,,,,,PanTHERIA,,,PanTHERIA,PanTHERIA,,,PanTHERIA,,,,,,,,,,,,,,,,,,,,,,,,,,,
331078,Oryx dammah,Oryx_dammah,Artiodactyla,Bovidae,Oryx,dammah,https://en.wikipedia.org/wiki/Scimitar_oryx,https://animalia.bio/scimitar-oryx,PanTHERIA,Data deficient,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
331079,Oryx gazella,Oryx_gazella,Artiodactyla,Bovidae,Oryx,gazella,https://en.wikipedia.org/wiki/Gemsbok,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,Data deficient,PanTHERIA,Data deficient,Data deficient,PanTHERIA,Data deficient,PanTHERIA,PanTHERIA,,,,PanTHERIA,,PanTHERIA,PanTHERIA,,PanTHERIA,,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,PanTHERIA,,,,ADW,,"ADW, PanTHERIA",ADW,,,,,,,,,,,,,,,,,,
