ID_EoL,BinomialName,Order,Family,Genus,Species,Domestication,1-1_ActivityCycle,5-1_AdultBodyMass_g,8-1_AdultForearmLen_mm,13-1_AdultHeadBodyLen_mm,2-1_AgeatEyeOpening_d,3-1_AgeatFirstBirth_d,18-1_BasalMetRate_mLO2hr,5-2_BasalMetRateMass_g,6-1_DietBreadth,7-1_DispersalAge_d,9-1_GestationLen_d,12-1_HabitatBreadth,22-1_HomeRange_km2,22-2_HomeRange_Indiv_km2,14-1_InterbirthInterval_d,15-1_LitterSize,16-1_LittersPerYear,17-1_MaxLongevity_m,5-3_NeonateBodyMass_g,13-2_NeonateHeadBodyLen_mm,21-1_PopulationDensity_n/km2,10-1_PopulationGrpSize,23-1_SexualMaturityAge_d,10-2_SocialGrpSize,24-1_TeatNumber,12-2_Terrestriality,6-2_TrophicLevel,25-1_WeaningAge_d,5-4_WeaningBodyMass_g,13-3_WeaningHeadBodyLen_mm,Diet,GestationPeriod,AVGFoodConsumption,Sociality,SocialHierarchy,NumMales,MaturityReachMale,MaturityReachFemale,MatingSystem,NumOffspring,BreedingInterval,YearRoundBreeding,AVGWeight,ParentalCare,DevelopmentStrategy,Horns/Antler,Topspeed,Lifespan,NaturalPredators,Motility,CarryWeight,PullStrength,AVGMovingSpeed,AVGTravelDistance
1038782,Saiga_tatarica,Artiodactyla,Bovidae,Saiga,tatarica,,3.00,37734.01,-999.00,1160.00,-999.00,-999.00,-999.00,-999.00,2.00,-999.00,148.49,2.00,-999.00,-999.00,365.00,1.50,-999.00,144.00,3326.46,-999.00,0.75,517.50,332.65,27.50,-999,2.00,1,83.64,-999.00,-999.00,NA,147.5209,,2,2,,21.9945,10.8822,NA,1.5,365,NA,37,NA,NA,,,12,,1,,,,
7258047,Sus_ahoenobarbus,Artiodactyla,Suidae,Sus,ahoenobarbus,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,,,
328321,Sus_barbatus,Artiodactyla,Suidae,Sus,barbatus,,2.00,135805.95,-999.00,1349.99,-999.00,-999.00,-999.00,-999.00,6.00,-999.00,114.63,1.00,-999.00,-999.00,-999.00,6.59,1.00,-999.00,-999.00,-999.00,-999.00,-999.00,362.50,6.25,12,1.00,2,105.85,-999.00,-999.00,NA,122 ,,NA,2,,NA,NA,NA,6.59,NA,NA,102,2,NA,,,12,,1,,,,
328322,Sus_bucculentus,Artiodactyla,Suidae,Sus,bucculentus,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,1,,,,
328323,Sus_cebifrons,Artiodactyla,Suidae,Sus,cebifrons,,2.00,190792.30,-999.00,1349.99,-999.00,-999.00,-999.00,-999.00,6.00,-999.00,125.14,-999.00,-999.00,-999.00,-999.00,4.58,1.00,-999.00,-999.00,-999.00,-999.00,-999.00,283.18,4.50,12,-999.00,2,105.85,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,4.58,NA,NA,NA,NA,NA,,,NA,,1,,,,
328324,Sus_celebensis,Artiodactyla,Suidae,Sus,celebensis,,2.00,53813.21,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,5.00,-999.00,126.00,-999.00,-999.00,-999.00,-999.00,3.24,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,12,-999.00,2,-999.00,-999.00,-999.00,NA,1368.7515,,2,2,,NA,18.0000,3,3.24,NA,1,NA,2,2,,,NA,,1,,,,
7258032,Sus_oliveri,Artiodactyla,Suidae,Sus,oliveri,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,,NA,,,,
328326,Sus_philippensis,Artiodactyla,Suidae,Sus,philippensis,,2.00,190792.30,-999.00,1349.99,-999.00,-999.00,-999.00,-999.00,6.00,-999.00,125.14,-999.00,-999.00,-999.00,-999.00,6.24,1.00,-999.00,-999.00,-999.00,-999.00,-999.00,283.18,3.75,12,-999.00,2,105.85,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,6.24,NA,NA,NA,NA,NA,,,NA,,1,,,,
328327,Sus_salvanius,Artiodactyla,Suidae,Sus,salvanius,,2.00,7974.13,-999.00,599.66,-999.00,-999.00,-999.00,-999.00,4.00,-999.00,110.50,1.00,0.15,-999.00,-999.00,3.66,-999.00,144.00,-999.00,-999.00,-999.00,-999.00,-999.00,5.00,9,1.00,2,-999.00,-999.00,-999.00,NA,108 ,,NA,2,,23.0137,23.0137,NA,3.66,NA,NA,8,2,NA,,,12,,NA,,,,
328663,Sus_scrofa,Artiodactyla,Suidae,Sus,scrofa,,2.00,84471.54,-999.00,1349.99,-999.00,312.00,-999.00,-999.00,5.00,-999.00,115.20,-999.00,1.18,5.80,230.00,4.52,1.50,252.00,807.77,239.99,3.54,-999.00,350.76,13.00,11,-999.00,2,97.88,6469.99,419.99,NA,114,,2,2,,6.0000,10.0000,3,4.52,230,1,NA,2,1,,,21,,1,,,,
328329,Sus_verrucosus,Artiodactyla,Suidae,Sus,verrucosus,,-999.00,89406.23,-999.00,1250.00,-999.00,-999.00,-999.00,-999.00,3.00,-999.00,121.66,-999.00,-999.00,-999.00,-999.00,5.47,-999.00,168.00,-999.00,-999.00,-999.00,-999.00,-999.00,5.00,12,-999.00,2,-999.00,-999.00,-999.00,NA,121.6668,,1,2,,NA,9.0082,NA,5.47,NA,2,76,2,2,,,21,,1,,,,
328711,Sylvicapra_grimmia,Artiodactyla,Bovidae,Sylvicapra,grimmia,,2.00,15639.15,-999.00,960.71,-999.00,608.33,-999.00,-999.00,4.00,-999.00,174.89,1.00,-999.00,-999.00,234.00,0.98,2.00,171.96,1581.45,-999.00,2.42,-999.00,293.14,1.00,4,1.00,1,60.83,4955.54,-999.00,NA,148.5855,,1,2,,8.3836,8.3836,NA,0.98,245,NA,18,2,2,,,14,,NA,,,,
328707,Syncerus_caffer,Artiodactyla,Bovidae,Syncerus,caffer,,2.00,592665.98,-999.00,2525.86,-999.00,1460.00,-999.00,-999.00,1.00,-999.00,337.49,1.00,63.73,59.79,638.75,1.08,1.00,354.00,39843.11,-999.00,5.84,3000.00,1683.65,12.00,-999,1.00,1,319.37,151878.40,-999.00,4,338,,2,1,,72.0000,54.0000,4,1.08,635,1,700,2,1,,,29,,1,,,,
47187256,Tapirus_bairdii,Perissodactyla,Tapiridae,Tapirus,bairdii,,2.00,293781.59,-999.00,2199.99,-999.00,-999.00,-999.00,-999.00,4.00,-999.00,396.24,1.00,1.15,0.94,-999.00,1.00,-999.00,-999.00,-999.00,-999.00,0.34,-999.00,710.47,1.00,-999,1.00,1,362.93,171864.36,-999.00,6,395,,1,2,,NA,NA,1,NA,NA,1,NA,NA,2,,,NA,,NA,,,,
49149276,Tapirus_indicus,Perissodactyla,Tapiridae,Tapirus,indicus,,1.00,311209.19,-999.00,2224.85,-999.00,-999.00,-999.00,-999.00,3.00,-999.00,396.50,1.00,9.40,8.70,657.00,1.00,0.50,360.00,6848.35,-999.00,0.11,1.00,1132.72,1.50,-999,1.00,1,211.71,-999.00,-999.00,6,400,,1,2,,36.0000,33.6000,1,NA,NA,2,NA,NA,1,,,NA,,NA,,,,
129472,Tapirus_pinchaque,Perissodactyla,Tapiridae,Tapirus,pinchaque,,2.00,156923.40,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,4.00,-999.00,393.99,1.00,6.38,7.67,-999.00,1.00,-999.00,-999.00,4720.00,-999.00,0.27,1.00,1113.70,-999.00,-999,1.00,1,339.47,-999.00,-999.00,4,398 ,,1,2,,NA,NA,NA,1,NA,NA,148,2,NA,,,29,,1,,,,
328009,Tapirus_terrestris,Perissodactyla,Tapiridae,Tapirus,terrestris,,2.00,169496.64,-999.00,2004.97,-999.00,-999.00,-999.00,-999.00,5.00,-999.00,395.41,1.00,-999.00,-999.00,-999.00,1.00,-999.00,420.00,4507.91,-999.00,0.85,-999.00,862.17,1.00,2,1.00,2,277.49,-999.00,-999.00,6,387,,1,2,,36.0000,29.5000,NA,1,NA,1,250,2,1,,,35,,1,,,,
1038783,Taurotragus_derbianus,Artiodactyla,Bovidae,Taurotragus,derbianus,,-999.00,646024.25,-999.00,2522.02,-999.00,-999.00,-999.00,-999.00,1.00,-999.00,-999.00,1.00,-999.00,-999.00,-999.00,-999.00,-999.00,194.04,-999.00,-999.00,0.74,50.00,755.15,-999.00,-999,1.00,1,-999.00,-999.00,-999.00,NA,258.5419,,1,1,,NA,36.3945,NA,1,NA,NA,680,2,2,,,35,,1,,,,
1038784,Taurotragus_oryx,Artiodactyla,Bovidae,Taurotragus,oryx,,2.00,562592.69,-999.00,2656.78,-999.00,958.12,36000.00,150000.00,3.00,-999.00,271.00,1.00,195.15,38.36,337.00,1.00,-999.00,300.00,30889.05,-999.00,1.64,500.00,672.49,4.05,-999,1.00,1,128.68,96495.55,-999.00,NA,274.8148,,1,1,,18.7726,19.3644,NA,1,340,NA,500,2,2,,,23,,1,,,,
357663,Tayassu_pecari,Artiodactyla,Tayassuidae,Tayassu,pecari,,2.00,31798.71,119.00,1110.00,-999.00,-999.00,-999.00,-999.00,6.00,-999.00,158.00,1.00,40.97,10.68,-999.00,2.00,-999.00,252.00,1000.00,368.99,1.59,102.50,684.67,-999.00,4,1.00,2,13.64,-999.00,-999.00,NA,158 ,,2,2,,18.0164,18.0164,NA,2,NA,NA,22,2,NA,,,21,,1,,,,
1038785,Tetracerus_quadricornis,Artiodactyla,Bovidae,Tetracerus,quadricornis,,-999.00,19282.12,-999.00,1000.00,-999.00,365.00,-999.00,-999.00,5.00,-999.00,207.31,-999.00,-999.00,-999.00,316.00,1.65,-999.00,129.96,1040.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,1,-999.00,-999.00,-999.00,6,238.7710,,1,2,,NA,12.0000,NA,1.65,316,2,19,2,1,,,10,,1,,,,
1038786,Tragelaphus_angasii,Artiodactyla,Bovidae,Tragelaphus,angasii,,2.00,87616.76,-999.00,1935.86,-999.00,695.78,-999.00,-999.00,4.00,-999.00,219.99,1.00,1.63,-999.00,297.00,1.00,-999.00,192.00,5541.58,-999.00,126.94,-999.00,645.51,15.50,-999,1.00,1,212.91,-999.00,-999.00,NA,239.2273,,2,2,,NA,14.8603,NA,1,295,NA,120,2,2,,,16,,1,,,,
1038787,Tragelaphus_buxtoni,Artiodactyla,Bovidae,Tragelaphus,buxtoni,,2.00,215000.75,-999.00,2249.44,-999.00,-999.00,-999.00,-999.00,1.00,-999.00,-999.00,1.00,-999.00,-999.00,-999.00,1.00,-999.00,132.00,-999.00,-999.00,80.50,9.00,755.15,15.00,-999,1.00,1,-999.00,-999.00,-999.00,4,258.5419,,2,1,,21.0000,21.0000,3,1,NA,2,NA,NA,2,,,16,,1,,,,
1038788,Tragelaphus_eurycerus,Artiodactyla,Bovidae,Tragelaphus,eurycerus,,2.00,270998.37,-999.00,2274.99,-999.00,-999.00,-999.00,-999.00,4.00,-999.00,284.99,1.00,-999.00,-999.00,-999.00,1.00,-999.00,233.00,19944.92,-999.00,0.40,-999.00,887.46,13.50,-999,1.00,1,-999.00,-999.00,-999.00,NA,293.9774,,1,2,,30.0493,26.4986,NA,1,NA,NA,307,2,1,,,19,,1,,,,
1038789,Tragelaphus_imberbis,Artiodactyla,Bovidae,Tragelaphus,imberbis,,-999.00,94320.39,-999.00,1675.00,-999.00,1115.07,-999.00,-999.00,3.00,-999.00,222.00,1.00,-999.00,-999.00,258.54,1.00,-999.00,227.00,5891.21,-999.00,0.35,-999.00,666.44,3.00,-999,1.00,1,-999.00,-999.00,-999.00,NA,241.8127,,1,2,,16.5698,16.5698,NA,1,259,NA,82,2,2,,,19,,1,,,,
1038790,Tragelaphus_scriptus,Artiodactyla,Bovidae,Tragelaphus,scriptus,,2.00,43250.39,-999.00,1247.10,-999.00,644.15,-999.00,-999.00,4.00,-999.00,182.50,2.00,0.02,0.02,235.72,1.00,-999.00,156.00,3027.79,-999.00,1.52,-999.00,431.61,1.00,-999,1.00,1,-999.00,-999.00,-999.00,NA,184.9335,,1,2,,NA,16.3068,NA,1,236,NA,60,2,2,,,12,,1,,,,
1038791,Tragelaphus_spekii,Artiodactyla,Bovidae,Tragelaphus,spekii,,2.00,75554.25,-999.00,1520.84,-999.00,608.33,-999.00,-999.00,2.00,-999.00,241.15,2.00,-999.00,-999.00,352.83,1.00,-999.00,258.00,4000.00,-999.00,1.66,-999.00,619.06,6.00,-999,1.00,1,-999.00,-999.00,-999.00,NA,244.8544,,2,2,,NA,13.1835,NA,1,353,NA,87,2,1,,,21,,1,,,,
1038792,Tragelaphus_strepsiceros,Artiodactyla,Bovidae,Tragelaphus,strepsiceros,,3.00,206056.41,-999.00,2199.99,-999.00,912.50,-999.00,-999.00,2.00,-999.00,220.94,1.00,835.10,783.47,365.00,1.00,-999.00,276.00,15366.57,-999.00,1.06,-999.00,665.38,12.00,-999,1.00,1,182.50,-999.00,-999.00,NA,238.7710,,1,2,,NA,16.9972,NA,1,365,NA,217,2,2,,,22,,1,,,,
328339,Tragulus_javanicus,Artiodactyla,Tragulidae,Tragulus,javanicus,,1.00,1889.93,-999.00,514.29,-999.00,-999.00,872.10,1618.00,3.00,-999.00,158.55,-999.00,-999.00,-999.00,-999.00,0.98,-999.00,144.00,-999.00,-999.00,-999.00,-999.00,157.32,1.00,4,-999.00,1,21.00,-999.00,-999.00,NA,144 ,,NA,2,,5.4904,5.4904,NA,0.98,NA,NA,2,2,NA,,,12,,1,,,,
32137235,Tragulus_kanchil,Artiodactyla,Tragulidae,Tragulus,kanchil,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,2,NA,,,NA,,1,,,,
328340,Tragulus_napu,Artiodactyla,Tragulidae,Tragulus,napu,,1.00,5273.67,-999.00,562.36,-999.00,250.93,-999.00,-999.00,3.00,-999.00,154.24,-999.00,-999.00,-999.00,152.08,0.96,1.00,195.96,372.99,-999.00,-999.00,-999.00,156.25,-999.00,4,-999.00,1,84.86,-999.00,-999.00,NA,153.5,,1,2,,4.5000,4.5000,NA,0.96,152,1,6,2,1,,,16,,1,,,,
4445338,Tragulus_nigricans,Artiodactyla,Tragulidae,Tragulus,nigricans,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,2,NA,,,NA,,1,,,,
7260319,Tragulus_versicolor,Artiodactyla,Tragulidae,Tragulus,versicolor,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,2,NA,,,NA,,NA,,,,
4445340,Tragulus_williamsoni,Artiodactyla,Tragulidae,Tragulus,williamsoni,,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999,-999.00,-999,-999.00,-999.00,-999.00,NA,NA,,NA,2,,NA,NA,NA,NA,NA,NA,NA,2,NA,,,NA,,NA,,,,
309016,Vicugna_vicugna,Artiodactyla,Camelidae,Vicugna,vicugna,,-999.00,47499.61,-999.00,1575.00,-999.00,1140.62,-999.00,-999.00,1.00,-999.00,345.45,1.00,0.12,0.13,547.50,1.00,1.00,297.60,6082.92,-999.00,3.10,-999.00,941.19,-999.00,-999,1.00,1,309.89,-999.00,-999.00,NA,340 ,,NA,2,,24.0000,24.0000,NA,1,548,NA,50,2,NA,,,28,,1,,,,
